678	139416.0	S
679	139364.0	S
680	139416.0	S
681	139526.0	S
682	139502.0	S
683	139382.0	S
684	139398.0	S
685	139538.0	S
686	139502.0	S
687	139450.0	S
688	139506.0	S
689	139446.0	S
690	139478.0	S
691	139508.0	S
692	139540.0	S
693	139476.0	S
694	139520.0	S
695	139378.0	S
696	139542.0	S
697	139510.0	S
698	139414.0	S
699	139562.0	S
700	139502.0	S
701	139448.0	S
702	139434.0	S
703	139386.0	S
704	139434.0	S
705	139446.0	S
706	139392.0	S
707	139440.0	S
708	139460.0	S
709	139456.0	S
710	139460.0	S
711	139472.0	S
712	139430.0	S
713	139480.0	S
714	139410.0	S
715	139482.0	S
716	139432.0	S
717	139468.0	S
718	139406.0	S
719	139420.0	S
720	139462.0	S
721	139440.0	S
722	139528.0	S
723	139512.0	S
724	139450.0	S
725	139462.0	S
726	139450.0	S
727	139472.0	S
728	139426.0	S
729	139546.0	S
730	139434.0	S
731	139512.0	S
732	139498.0	S
733	139402.0	S
734	139482.0	S
735	139552.0	S
736	139440.0	S
737	139438.0	S
738	139438.0	S
739	139492.0	S
740	139470.0	S
741	139458.0	S
742	139540.0	S
743	139498.0	S
744	139512.0	S
745	139466.0	S
746	139434.0	S
747	139426.0	S
748	139490.0	S
749	139538.0	S
750	139440.0	S
751	139420.0	S
752	139502.0	S
753	139508.0	S
754	139502.0	S
755	139474.0	S
756	139452.0	S
757	139508.0	S
758	139396.0	S
759	139396.0	S
760	139370.0	S
761	139394.0	S
762	139420.0	S
763	139442.0	S
764	139418.0	S
765	139484.0	S
766	139512.0	S
767	139450.0	S
768	139454.0	S
769	139450.0	S
770	139394.0	S
771	139522.0	S
772	139416.0	S
773	139576.0	S
774	139440.0	S
775	139464.0	S
776	139454.0	S
777	139486.0	S
778	139456.0	S
779	139430.0	S
780	139478.0	S
781	139536.0	S
782	139406.0	S
783	139486.0	S
784	139474.0	S
785	139464.0	S
786	139412.0	S
787	139414.0	S
788	139510.0	S
789	139472.0	S
790	139476.0	S
791	139452.0	S
792	139404.0	S
793	139474.0	S
794	139504.0	S
795	139552.0	S
796	139520.0	S
797	139474.0	S
798	139448.0	S
799	139528.0	S
800	139566.0	S
801	139472.0	S
802	139532.0	S
803	139490.0	S
804	139446.0	S
805	139516.0	S
806	139536.0	S
807	139448.0	S
808	139446.0	S
809	139488.0	S
810	139442.0	S
811	139416.0	S
812	139484.0	S
813	139458.0	S
814	139428.0	S
815	139412.0	S
816	139494.0	S
817	139498.0	S
818	139562.0	S
819	139518.0	S
820	139496.0	S
821	139418.0	S
822	139490.0	S
823	139594.0	S
824	139454.0	S
825	139420.0	S
826	139448.0	S
827	139414.0	S
828	139396.0	S
829	139438.0	S
830	139458.0	S
831	139456.0	S
832	139492.0	S
833	139456.0	S
834	139402.0	S
835	139508.0	S
836	139550.0	S
837	139484.0	S
838	139418.0	S
839	139410.0	S
840	139422.0	S
841	139460.0	S
842	139520.0	S
843	139468.0	S
844	139476.0	S
845	139372.0	S
846	139446.0	S
847	139448.0	S
848	139542.0	S
849	139556.0	S
850	139504.0	S
851	139494.0	S
852	139520.0	S
853	139408.0	S
854	139482.0	S
855	139530.0	S
856	139404.0	S
857	139462.0	S
